('185.87.123.166', '185.87.123.0/24', 'AS29262')
('177.124.128.226', '177.124.128.0/23', 'AS52863')
('72.14.191.65', '72.14.176.0/20', 'AS63949')
('188.226.251.160', '188.226.128.0/17', 'AS200130')
('64.6.97.99', '64.6.96.0/20', 'AS19237')
('74.54.150.244', '74.52.0.0/14', 'AS36351')
('183.61.146.92', '183.0.0.0/10', 'AS4134')
('183.61.146.92', '183.61.146.0/23', 'AS134764')
('94.31.29.250', '94.31.0.0/18', 'AS6461')
('94.31.29.250', '94.31.29.0/24', 'AS54104')
('94.31.29.250', '94.31.29.248/29', 'AS54104')
('91.218.229.88', '91.218.228.0/23', 'AS203226')
('188.226.234.103', '188.226.128.0/17', 'AS200130')
('85.159.212.201', '85.159.208.0/21', 'AS63949')
('46.165.221.143', '46.165.192.0/18', 'AS28753')
('46.165.221.143', '46.165.192.0/19', 'AS28753')
('218.16.125.165', '218.16.0.0/14', 'AS4134')
('218.16.125.165', '218.16.120.0/21', 'AS134763')
('208.69.112.2', '208.69.112.0/22', 'AS35415')
('185.58.73.65', '185.58.72.0/22', 'AS201563')
('185.58.73.65', '185.58.73.0/24', 'AS201563')
('120.31.128.16', '120.31.0.0/16', 'AS38372')
('120.31.128.16', '120.31.128.0/20', 'AS4134')
('120.31.128.16', '120.31.128.0/21', 'AS134764')
('64.6.108.189', '64.6.96.0/20', 'AS19237')
('120.31.128.14', '120.31.0.0/16', 'AS38372')
('120.31.128.14', '120.31.128.0/20', 'AS4134')
('120.31.128.14', '120.31.128.0/21', 'AS134764')
('59.39.71.76', '59.32.0.0/13', 'AS4134')
('59.39.71.76', '59.39.71.0/24', 'AS134764')
('208.76.82.29', '208.76.80.0/21', 'AS53292')
('188.124.1.216', '188.124.1.0/24', 'AS51540')
('87.250.141.141', '87.250.128.0/19', 'AS15879')
('46.165.248.81', '46.165.192.0/18', 'AS28753')
('46.165.248.81', '46.165.224.0/19', 'AS28753')
('31.14.143.11', '31.14.128.0/20', 'AS31034')
('31.14.143.16', '31.14.128.0/20', 'AS31034')
('31.14.143.15', '31.14.128.0/20', 'AS31034')
('66.228.63.129', '66.228.56.0/21', 'AS63949')
('211.151.169.205', '211.151.0.0/16', 'AS9308')
('211.151.169.205', '211.151.0.0/16', 'AS4835')
('211.151.169.205', '211.151.0.0/16', 'AS9802')
('211.151.169.205', '211.151.128.0/18', 'AS9308')
('211.151.169.205', '211.151.128.0/18', 'AS23724')
('211.151.169.205', '211.151.128.0/18', 'AS9802')
('211.151.169.205', '211.151.160.0/19', 'AS9308')
('211.151.169.205', '211.151.160.0/19', 'AS4847')
('211.151.169.205', '211.151.160.0/19', 'AS9802')
('45.33.94.186', '45.33.64.0/19', 'AS63949')
('103.30.247.165', '103.30.247.0/24', 'AS131745')
('219.132.195.34', '219.128.0.0/13', 'AS4134')
('219.132.195.34', '219.132.192.0/22', 'AS134764')
('219.132.195.35', '219.128.0.0/13', 'AS4134')
('219.132.195.35', '219.132.192.0/22', 'AS134764')
('50.116.48.121', '50.116.48.0/20', 'AS63949')
('45.79.111.152', '45.79.64.0/18', 'AS63949')
('45.79.111.152', '45.79.96.0/20', 'AS63949')
('79.124.75.35', '79.124.64.0/19', 'AS8877')
('79.124.75.35', '79.124.75.0/24', 'AS31083')
('137.226.107.63', '137.226.0.0/16', 'AS47610')
('23.239.11.178', '23.239.8.0/21', 'AS63949')
('93.170.13.111', '93.170.0.0/15', 'AS44546')
('93.170.13.111', '93.170.13.0/24', 'AS14576')
('140.252.25.77', '140.252.0.0/16', 'AS62600')
('212.128.121.90', '212.128.96.0/19', 'AS200521')
('212.128.121.90', '212.128.121.0/24', 'AS200521')
('130.70.240.140', '130.70.0.0/16', 'AS22985')
('211.147.221.144', '211.147.208.0/20', 'AS23724')
('211.147.221.144', '211.147.216.0/21', 'AS23724')
('43.242.33.142', '43.242.33.0/24', 'AS133199')
('119.147.105.47', '119.144.0.0/14', 'AS4134')
('119.147.105.47', '119.147.104.0/21', 'AS134763')
('119.147.105.46', '119.144.0.0/14', 'AS4134')
('119.147.105.46', '119.147.104.0/21', 'AS134763')
('119.147.105.45', '119.144.0.0/14', 'AS4134')
('119.147.105.45', '119.147.104.0/21', 'AS134763')
('103.24.8.4', '103.24.8.0/22', 'AS9952')
('119.147.105.42', '119.144.0.0/14', 'AS4134')
('119.147.105.42', '119.147.104.0/21', 'AS134763')
('103.237.97.7', '103.237.96.0/22', 'AS45899')
('119.147.105.48', '119.144.0.0/14', 'AS4134')
('119.147.105.48', '119.147.104.0/21', 'AS134763')
('45.33.75.195', '45.33.64.0/19', 'AS63949')
('198.58.110.163', '198.58.96.0/19', 'AS63949')
('50.7.0.199', '50.7.0.0/24', 'AS174')
('103.21.59.26', '103.21.58.0/23', 'AS394695')
('103.21.59.26', '103.21.59.0/24', 'AS394695')
('176.58.102.220', '176.58.96.0/19', 'AS63949')
('185.31.65.155', '185.31.64.0/22', 'AS60087')
('103.21.59.22', '103.21.58.0/23', 'AS394695')
('103.21.59.22', '103.21.59.0/24', 'AS394695')
('103.21.59.21', '103.21.58.0/23', 'AS394695')
('103.21.59.21', '103.21.59.0/24', 'AS394695')
('103.21.59.20', '103.21.58.0/23', 'AS394695')
('103.21.59.20', '103.21.59.0/24', 'AS394695')
('46.165.203.223', '46.165.192.0/18', 'AS28753')
('46.165.203.223', '46.165.192.0/19', 'AS28753')
('103.18.247.17', '103.18.244.0/22', 'AS46015')
('178.79.147.83', '178.79.128.0/18', 'AS63949')
('188.226.159.218', '188.226.128.0/17', 'AS200130')
('173.255.217.148', '173.255.208.0/20', 'AS63949')
('183.60.137.108', '183.0.0.0/10', 'AS4134')
('183.60.137.108', '183.60.128.0/20', 'AS134763')
('213.206.93.49', '213.206.64.0/18', 'AS15879')
('183.60.137.107', '183.0.0.0/10', 'AS4134')
('183.60.137.107', '183.60.128.0/20', 'AS134763')
('183.60.137.105', '183.0.0.0/10', 'AS4134')
('183.60.137.105', '183.60.128.0/20', 'AS134763')
('95.129.46.192', '95.129.40.0/21', 'AS47521')
('95.129.46.192', '95.129.46.0/24', 'AS47521')
('103.30.41.134', '103.30.40.0/22', 'AS133731')
('103.30.41.134', '103.30.40.0/22', 'AS134121')
('205.193.190.7', '205.193.0.0/16', 'AS2675')
('199.79.62.146', '199.79.62.0/23', 'AS394695')
('199.79.62.146', '199.79.62.0/24', 'AS19905')
('185.22.234.111', '185.22.234.0/23', 'AS203226')
('195.122.144.43', '195.122.128.0/18', 'AS3356')
('77.223.146.100', '77.223.146.0/23', 'AS51540')
('203.123.60.210', '203.123.60.0/22', 'AS38755')
('203.123.60.210', '203.123.60.0/24', 'AS38755')
('45.79.151.23', '45.79.128.0/19', 'AS63949')
('178.79.175.140', '178.79.128.0/18', 'AS63949')
('45.33.22.182', '45.33.0.0/19', 'AS63949')
('93.157.96.128', '93.157.96.0/21', 'AS34360')
('103.237.98.38', '103.237.96.0/22', 'AS45899')
('211.151.171.81', '211.151.0.0/16', 'AS9308')
('211.151.171.81', '211.151.0.0/16', 'AS4835')
('211.151.171.81', '211.151.0.0/16', 'AS9802')
('211.151.171.81', '211.151.128.0/18', 'AS9308')
('211.151.171.81', '211.151.128.0/18', 'AS23724')
('211.151.171.81', '211.151.128.0/18', 'AS9802')
('211.151.171.81', '211.151.160.0/19', 'AS9308')
('211.151.171.81', '211.151.160.0/19', 'AS4847')
('211.151.171.81', '211.151.160.0/19', 'AS9802')
('119.147.143.86', '119.144.0.0/14', 'AS4134')
('119.147.143.86', '119.147.136.0/21', 'AS134764')
('178.79.139.207', '178.79.128.0/18', 'AS63949')
('217.130.23.170', '217.130.0.0/16', 'AS12430')
('217.130.23.170', '217.130.0.0/17', 'AS12430')
('87.250.136.224', '87.250.128.0/19', 'AS15879')
('178.62.109.127', '178.62.64.0/18', 'AS202109')
('212.71.250.67', '212.71.248.0/21', 'AS63949')
('207.55.242.94', '207.55.240.0/22', 'AS17054')
('66.228.55.85', '66.228.48.0/21', 'AS63949')
('67.222.30.188', '67.222.24.0/21', 'AS63410')
('192.155.87.107', '192.155.80.0/21', 'AS63949')
('45.79.132.119', '45.79.128.0/19', 'AS63949')
('176.58.117.44', '176.58.96.0/19', 'AS63949')
('108.161.187.162', '108.161.187.0/24', 'AS54104')
('108.161.187.162', '108.161.187.160/27', 'AS54104')
('74.207.232.245', '74.207.224.0/20', 'AS63949')
('74.207.232.245', '74.207.232.0/21', 'AS63949')
('183.60.158.99', '183.0.0.0/10', 'AS4134')
('183.60.158.99', '183.60.152.0/21', 'AS134763')
('211.151.237.248', '211.151.0.0/16', 'AS9308')
('211.151.237.248', '211.151.0.0/16', 'AS4835')
('211.151.237.248', '211.151.0.0/16', 'AS9802')
('211.151.237.248', '211.151.192.0/18', 'AS9308')
('211.151.237.248', '211.151.192.0/18', 'AS23724')
('211.151.237.248', '211.151.192.0/18', 'AS4835')
('211.151.237.248', '211.151.192.0/18', 'AS9802')
('211.151.237.248', '211.151.224.0/19', 'AS9308')
('211.151.237.248', '211.151.224.0/19', 'AS4847')
('211.151.237.248', '211.151.224.0/19', 'AS9802')
('211.151.237.248', '211.151.232.0/21', 'AS9308')
('211.151.237.248', '211.151.236.0/22', 'AS9308')
('204.11.33.242', '204.11.32.0/22', 'AS53292')
('82.223.245.174', '82.223.0.0/16', 'AS8560')
('85.184.250.94', '85.184.248.0/22', 'AS51862')
('43.242.130.73', '43.242.130.0/24', 'AS133731')
('43.242.130.73', '43.242.130.0/24', 'AS134121')
('211.151.237.247', '211.151.0.0/16', 'AS9308')
('211.151.237.247', '211.151.0.0/16', 'AS4835')
('211.151.237.247', '211.151.0.0/16', 'AS9802')
('211.151.237.247', '211.151.192.0/18', 'AS9308')
('211.151.237.247', '211.151.192.0/18', 'AS23724')
('211.151.237.247', '211.151.192.0/18', 'AS4835')
('211.151.237.247', '211.151.192.0/18', 'AS9802')
('211.151.237.247', '211.151.224.0/19', 'AS9308')
('211.151.237.247', '211.151.224.0/19', 'AS4847')
('211.151.237.247', '211.151.224.0/19', 'AS9802')
('211.151.237.247', '211.151.232.0/21', 'AS9308')
('211.151.237.247', '211.151.236.0/22', 'AS9308')
('211.151.237.240', '211.151.0.0/16', 'AS9308')
('211.151.237.240', '211.151.0.0/16', 'AS4835')
('211.151.237.240', '211.151.0.0/16', 'AS9802')
('211.151.237.240', '211.151.192.0/18', 'AS9308')
('211.151.237.240', '211.151.192.0/18', 'AS23724')
('211.151.237.240', '211.151.192.0/18', 'AS4835')
('211.151.237.240', '211.151.192.0/18', 'AS9802')
('211.151.237.240', '211.151.224.0/19', 'AS9308')
('211.151.237.240', '211.151.224.0/19', 'AS4847')
('211.151.237.240', '211.151.224.0/19', 'AS9802')
('211.151.237.240', '211.151.232.0/21', 'AS9308')
('211.151.237.240', '211.151.236.0/22', 'AS9308')
('185.5.53.28', '185.5.52.0/22', 'AS62282')
('156.106.202.5', '156.106.128.0/17', 'AS8414')
('185.5.53.24', '185.5.52.0/22', 'AS62282')
('45.79.133.208', '45.79.128.0/19', 'AS63949')
('198.74.49.172', '198.74.48.0/22', 'AS63949')
('66.175.221.7', '66.175.216.0/21', 'AS63949')
('69.73.174.2', '69.73.128.0/18', 'AS3595')
('74.207.240.228', '74.207.240.0/20', 'AS63949')
('94.31.29.209', '94.31.0.0/18', 'AS6461')
('94.31.29.209', '94.31.29.0/24', 'AS54104')
('94.31.29.209', '94.31.29.208/28', 'AS54104')
('183.60.107.83', '183.0.0.0/10', 'AS4134')
('183.60.107.83', '183.60.106.0/23', 'AS134764')
('103.224.249.74', '103.224.249.0/24', 'AS63889')
('121.12.170.33', '121.8.0.0/13', 'AS4134')
('121.12.170.33', '121.12.168.0/21', 'AS134763')
('91.212.150.20', '91.212.150.0/24', 'AS43350')
('162.222.226.207', '162.222.226.0/23', 'AS394695')
('199.167.31.142', '199.167.31.0/24', 'AS54561')
('96.126.119.230', '96.126.112.0/20', 'AS63949')
('45.56.106.128', '45.56.96.0/20', 'AS63949')
('115.182.52.23', '115.182.0.0/16', 'AS4847')
('115.182.52.23', '115.182.48.0/20', 'AS4808')
('115.182.52.23', '115.182.48.0/20', 'AS4847')
('69.160.32.58', '69.160.32.0/20', 'AS20454')
('69.160.32.58', '69.160.32.0/22', 'AS20454')
('69.164.220.180', '69.164.208.0/20', 'AS63949')
('194.28.85.186', '194.28.85.0/24', 'AS196645')
('91.234.46.211', '91.234.46.0/24', 'AS198785')
('91.234.46.217', '91.234.46.0/24', 'AS198785')
('192.148.211.180', '192.148.208.0/21', 'AS200521')
('192.148.211.180', '192.148.211.0/24', 'AS200521')
('45.79.158.27', '45.79.128.0/19', 'AS63949')
('188.64.58.6', '188.64.56.0/21', 'AS200062')
('208.53.180.194', '208.53.180.0/24', 'AS174')
('178.62.122.172', '178.62.64.0/18', 'AS202109')
('173.255.215.102', '173.255.208.0/20', 'AS63949')
('50.116.15.237', '50.116.0.0/20', 'AS63949')
('50.116.27.221', '50.116.16.0/20', 'AS63949')
('14.152.90.187', '14.144.0.0/12', 'AS4134')
('14.152.90.187', '14.152.80.0/20', 'AS134763')
('91.234.46.75', '91.234.46.0/24', 'AS198785')
('50.116.62.211', '50.116.48.0/20', 'AS63949')
('162.251.21.99', '162.251.21.0/24', 'AS63889')
('173.255.228.154', '173.255.224.0/20', 'AS63949')
('103.43.132.122', '103.43.132.0/22', 'AS134243')
('121.9.243.114', '121.8.0.0/13', 'AS4134')
('121.9.243.114', '121.9.240.0/22', 'AS134764')
('213.255.150.63', '213.255.144.0/20', 'AS8452')
('199.58.177.10', '199.58.176.0/22', 'AS53292')
('64.226.152.127', '64.226.0.0/16', 'AS13768')
('103.244.89.49', '103.244.88.0/22', 'AS133731')
('103.244.89.49', '103.244.88.0/22', 'AS134121')
('199.1.145.132', '199.0.0.0/14', 'AS1239')
('199.1.145.132', '199.1.145.0/24', 'AS29717')
('112.90.144.132', '112.88.0.0/13', 'AS17816')
('198.74.58.92', '198.74.56.0/21', 'AS63949')
('46.101.162.157', '46.101.128.0/18', 'AS201229')
('119.18.52.59', '119.18.52.0/24', 'AS394695')
('213.219.37.74', '213.219.36.0/22', 'AS63949')
('37.244.70.182', '37.244.64.0/18', 'AS15533')
('178.216.249.53', '178.216.248.0/22', 'AS43754')
('178.216.249.53', '178.216.249.0/24', 'AS43754')
('178.216.249.57', '178.216.248.0/22', 'AS43754')
('178.216.249.57', '178.216.249.0/24', 'AS43754')
('5.100.156.83', '5.100.156.0/23', 'AS394695')
('5.100.156.83', '5.100.156.0/24', 'AS19905')
('178.216.249.55', '178.216.248.0/22', 'AS43754')
('178.216.249.55', '178.216.249.0/24', 'AS43754')
('178.216.249.54', '178.216.248.0/22', 'AS43754')
('178.216.249.54', '178.216.249.0/24', 'AS43754')
('46.28.239.113', '46.28.232.0/21', 'AS202048')
('69.73.131.148', '69.73.128.0/18', 'AS3595')
('185.87.121.178', '185.87.121.0/24', 'AS29262')
('45.79.69.53', '45.79.64.0/18', 'AS63949')
('46.165.237.89', '46.165.192.0/18', 'AS28753')
('46.165.237.89', '46.165.224.0/19', 'AS28753')
('211.151.135.116', '211.151.0.0/16', 'AS9308')
('211.151.135.116', '211.151.0.0/16', 'AS4835')
('211.151.135.116', '211.151.0.0/16', 'AS9802')
('211.151.135.116', '211.151.128.0/18', 'AS9308')
('211.151.135.116', '211.151.128.0/18', 'AS23724')
('211.151.135.116', '211.151.128.0/18', 'AS9802')
('82.196.14.31', '82.196.0.0/20', 'AS200130')
('69.164.219.202', '69.164.208.0/20', 'AS63949')
('46.165.209.210', '46.165.192.0/18', 'AS28753')
('46.165.209.210', '46.165.192.0/19', 'AS28753')
('178.79.179.223', '178.79.128.0/18', 'AS63949')
('69.164.219.205', '69.164.208.0/20', 'AS63949')
('192.174.2.241', '192.174.2.0/24', 'AS2152')
('217.76.132.141', '217.76.128.0/19', 'AS8560')
('202.123.107.21', '202.123.107.0/24', 'AS4611')
('202.123.107.22', '202.123.107.0/24', 'AS4611')
('217.76.132.149', '217.76.128.0/19', 'AS8560')
('23.219.92.186', '23.192.0.0/11', 'AS35994')
('23.219.92.186', '23.219.92.0/23', 'AS20940')
('45.33.29.224', '45.33.0.0/19', 'AS63949')
('5.202.185.201', '5.202.184.0/23', 'AS49100')
('79.98.29.33', '79.98.28.0/22', 'AS62282')
('79.98.29.30', '79.98.28.0/22', 'AS62282')
('198.232.127.36', '198.232.124.0/22', 'AS3257')
('198.232.127.36', '198.232.127.0/24', 'AS54104')
('198.232.127.36', '198.232.127.32/27', 'AS54104')
('185.82.220.81', '185.82.220.0/24', 'AS43260')
('198.74.61.173', '198.74.56.0/21', 'AS63949')
('87.118.13.222', '87.118.0.0/18', 'AS2116')
('87.118.13.222', '87.118.0.0/19', 'AS2116')
('104.237.143.20', '104.237.136.0/21', 'AS63949')
('84.237.115.15', '84.237.112.0/22', 'AS56405')
('195.186.145.91', '195.186.0.0/16', 'AS3303')
('195.186.145.91', '195.186.128.0/17', 'AS60633')
('195.186.145.91', '195.186.128.0/18', 'AS60633')
('104.237.146.101', '104.237.144.0/21', 'AS63949')
('195.244.34.94', '195.244.34.0/24', 'AS62054')
('77.245.150.216', '77.245.144.0/20', 'AS42868')
('77.245.150.216', '77.245.144.0/21', 'AS42868')
('183.86.218.87', '183.86.218.0/24', 'AS4766')
('208.91.199.120', '208.91.198.0/23', 'AS394695')
('164.138.217.238', '164.138.216.0/23', 'AS201200')
('208.91.199.124', '208.91.198.0/23', 'AS394695')
('211.162.213.1', '211.162.208.0/21', 'AS17964')
('185.64.219.5', '185.64.216.0/22', 'AS43541')
('185.64.219.5', '185.64.219.0/24', 'AS43541')
('108.161.189.235', '108.161.189.0/24', 'AS54104')
('108.161.189.235', '108.161.189.224/27', 'AS54104')
('45.79.145.207', '45.79.128.0/19', 'AS63949')
('83.151.222.45', '83.151.208.0/20', 'AS199055')
('83.151.222.45', '83.151.222.0/23', 'AS199055')
('212.128.104.103', '212.128.96.0/19', 'AS200521')
('212.128.104.103', '212.128.104.0/24', 'AS200521')
('212.128.104.104', '212.128.96.0/19', 'AS200521')
('212.128.104.104', '212.128.104.0/24', 'AS200521')
('195.246.160.82', '195.246.160.0/19', 'AS8520')
('183.61.164.36', '183.0.0.0/10', 'AS4134')
('183.61.164.36', '183.61.160.0/19', 'AS134763')
('178.79.175.67', '178.79.128.0/18', 'AS63949')
('183.60.158.105', '183.0.0.0/10', 'AS4134')
('183.60.158.105', '183.60.152.0/21', 'AS134763')
('91.196.125.93', '91.196.124.0/23', 'AS201200')
('178.79.175.62', '178.79.128.0/18', 'AS63949')
('178.79.175.61', '178.79.128.0/18', 'AS63949')
('213.219.39.172', '213.219.36.0/22', 'AS63949')
('96.126.110.170', '96.126.104.0/21', 'AS63949')
('173.255.230.168', '173.255.224.0/20', 'AS63949')
('104.207.248.238', '104.207.248.0/22', 'AS36444')
('217.130.20.73', '217.130.0.0/16', 'AS12430')
('217.130.20.73', '217.130.0.0/17', 'AS12430')
('211.151.151.206', '211.151.0.0/16', 'AS9308')
('211.151.151.206', '211.151.0.0/16', 'AS4835')
('211.151.151.206', '211.151.0.0/16', 'AS9802')
('211.151.151.206', '211.151.128.0/18', 'AS9308')
('211.151.151.206', '211.151.128.0/18', 'AS23724')
('211.151.151.206', '211.151.128.0/18', 'AS9802')
('154.0.174.211', '154.0.168.0/21', 'AS37611')
('154.0.174.211', '154.0.172.0/22', 'AS37611')
('46.28.1.103', '46.28.0.0/22', 'AS52030')
('221.122.37.201', '221.122.0.0/15', 'AS4134')
('221.122.37.201', '221.122.0.0/18', 'AS4808')
('221.122.37.201', '221.122.32.0/19', 'AS4808')
('221.122.37.201', '221.122.32.0/20', 'AS4808')
('221.122.37.201', '221.122.32.0/20', 'AS23724')
('104.237.139.139', '104.237.136.0/21', 'AS63949')
('212.111.41.24', '212.111.40.0/22', 'AS63949')
('50.7.77.2', '50.7.76.0/22', 'AS174')
('37.139.0.184', '37.139.0.0/19', 'AS200130')
('31.3.0.111', '31.3.0.0/24', 'AS21245')
('178.79.160.231', '178.79.128.0/18', 'AS63949')
('74.207.230.53', '74.207.224.0/20', 'AS63949')
('74.207.230.53', '74.207.224.0/21', 'AS63949')
('212.111.40.86', '212.111.40.0/22', 'AS63949')
('79.98.31.57', '79.98.28.0/22', 'AS62282')
('178.162.205.42', '178.162.128.0/17', 'AS28753')
('178.162.205.42', '178.162.192.0/18', 'AS28753')
('23.239.25.191', '23.239.24.0/22', 'AS63949')
('69.73.180.161', '69.73.128.0/18', 'AS3595')
('69.164.202.86', '69.164.192.0/20', 'AS63949')
('69.164.202.84', '69.164.192.0/20', 'AS63949')
('109.74.206.17', '109.74.192.0/20', 'AS63949')
('178.62.96.199', '178.62.64.0/18', 'AS202109')
('185.60.251.251', '185.60.251.0/24', 'AS44066')
('23.239.5.5', '23.239.0.0/21', 'AS63949')
('123.183.218.93', '123.180.0.0/14', 'AS4134')
('193.201.166.50', '193.201.166.0/24', 'AS203348')
('193.201.166.50', '193.201.166.0/25', 'AS203348')
('185.3.92.67', '185.3.92.0/22', 'AS63949')
('185.3.92.64', '185.3.92.0/22', 'AS63949')
('162.222.225.77', '162.222.225.0/24', 'AS394695')
('143.95.40.24', '143.95.32.0/19', 'AS36024')
('193.169.188.202', '193.169.188.0/24', 'AS196645')
('82.147.12.79', '82.147.0.0/19', 'AS6908')
('193.169.188.206', '193.169.188.0/24', 'AS196645')
('74.116.32.20', '74.116.32.0/21', 'AS20141')
('158.69.99.185', '158.69.0.0/16', 'AS16276')
('158.69.99.184', '158.69.0.0/16', 'AS16276')
('46.245.162.132', '46.245.162.0/24', 'AS197143')
('198.58.127.246', '198.58.96.0/19', 'AS63949')
('37.46.128.177', '37.46.128.0/23', 'AS29182')
('5.11.60.137', '5.11.60.0/22', 'AS204268')
('37.139.18.243', '37.139.0.0/19', 'AS200130')
('167.102.165.14', '167.102.0.0/16', 'AS27026')
('167.102.165.14', '167.102.160.0/19', 'AS27026')
('167.102.165.16', '167.102.0.0/16', 'AS27026')
('167.102.165.16', '167.102.160.0/19', 'AS27026')
('167.102.165.11', '167.102.0.0/16', 'AS27026')
('167.102.165.11', '167.102.160.0/19', 'AS27026')
('167.102.165.12', '167.102.0.0/16', 'AS27026')
('167.102.165.12', '167.102.160.0/19', 'AS27026')
('193.27.22.39', '193.27.22.0/24', 'AS3209')
('124.172.156.136', '124.172.0.0/15', 'AS4134')
('124.172.156.136', '124.172.144.0/20', 'AS134764')
('124.172.156.137', '124.172.0.0/15', 'AS4134')
('124.172.156.137', '124.172.144.0/20', 'AS134764')
('124.172.156.133', '124.172.0.0/15', 'AS4134')
('124.172.156.133', '124.172.144.0/20', 'AS134764')
('195.242.191.43', '195.242.191.0/24', 'AS43646')
('183.60.225.3', '183.0.0.0/10', 'AS4134')
('183.60.225.3', '183.60.224.0/21', 'AS134763')
('183.60.225.2', '183.0.0.0/10', 'AS4134')
('183.60.225.2', '183.60.224.0/21', 'AS134763')
('91.216.147.7', '91.216.147.0/24', 'AS8359')
('46.165.221.3', '46.165.192.0/18', 'AS28753')
('46.165.221.3', '46.165.192.0/19', 'AS28753')
('46.165.221.2', '46.165.192.0/18', 'AS28753')
('46.165.221.2', '46.165.192.0/19', 'AS28753')
('213.8.137.20', '213.8.0.0/16', 'AS9116')
('213.8.137.20', '213.8.128.0/17', 'AS9116')
('213.8.137.20', '213.8.128.0/18', 'AS9116')
('213.8.137.20', '213.8.128.0/19', 'AS9116')
('213.8.137.20', '213.8.128.0/20', 'AS9116')
('213.8.137.20', '213.8.136.0/21', 'AS9116')
('213.8.137.20', '213.8.136.0/23', 'AS9116')
('212.128.114.244', '212.128.96.0/19', 'AS200521')
('212.128.114.244', '212.128.112.0/22', 'AS200521')
('103.30.43.87', '103.30.40.0/22', 'AS133731')
('103.30.43.87', '103.30.40.0/22', 'AS134121')
('183.61.180.229', '183.0.0.0/10', 'AS4134')
('183.61.180.229', '183.61.160.0/19', 'AS134763')
('124.172.146.2', '124.172.0.0/15', 'AS4134')
('124.172.146.2', '124.172.144.0/20', 'AS134764')
('183.61.189.144', '183.0.0.0/10', 'AS4134')
('183.61.189.144', '183.61.160.0/19', 'AS134763')
('88.80.186.253', '88.80.184.0/21', 'AS63949')
('132.148.4.223', '132.148.4.0/22', 'AS26496')
('79.98.24.240', '79.98.24.0/22', 'AS62282')
('128.60.62.8', '128.60.0.0/16', 'AS5132')
('137.254.60.10', '137.254.0.0/17', 'AS792')
('137.254.60.11', '137.254.0.0/17', 'AS792')
('178.79.179.19', '178.79.128.0/18', 'AS63949')
('45.79.136.182', '45.79.128.0/19', 'AS63949')
('62.138.6.165', '62.138.0.0/18', 'AS20773')
('62.138.6.165', '62.138.0.0/19', 'AS8972')
('198.211.127.32', '198.211.120.0/21', 'AS200130')
('188.215.38.194', '188.215.38.0/24', 'AS47388')
('188.215.38.195', '188.215.38.0/24', 'AS47388')
('188.215.38.196', '188.215.38.0/24', 'AS47388')
('188.215.38.197', '188.215.38.0/24', 'AS47388')
('188.215.38.192', '188.215.38.0/24', 'AS47388')
('188.215.38.193', '188.215.38.0/24', 'AS47388')
('188.215.38.198', '188.215.38.0/24', 'AS47388')
('188.215.38.199', '188.215.38.0/24', 'AS47388')
('143.95.41.185', '143.95.32.0/19', 'AS36024')
('209.61.166.249', '209.61.166.0/23', 'AS19994')
('199.212.215.132', '199.212.215.0/24', 'AS2665')
('209.61.166.241', '209.61.166.0/23', 'AS19994')
('178.79.168.100', '178.79.128.0/18', 'AS63949')
('50.116.54.25', '50.116.48.0/20', 'AS63949')
('130.70.241.71', '130.70.0.0/16', 'AS22985')
('216.52.72.66', '216.52.64.0/20', 'AS12178')
('216.52.72.66', '216.52.72.0/23', 'AS2639')
('216.52.72.66', '216.52.72.0/24', 'AS2639')
('89.34.24.3', '89.34.24.0/23', 'AS39345')
('162.213.40.243', '162.213.40.0/22', 'AS20454')
('162.213.40.241', '162.213.40.0/22', 'AS20454')
('83.142.83.186', '83.142.80.0/21', 'AS201011')
('64.6.96.76', '64.6.96.0/20', 'AS19237')
('64.6.96.77', '64.6.96.0/20', 'AS19237')
('195.211.5.25', '195.211.4.0/22', 'AS50166')
('45.79.96.217', '45.79.64.0/18', 'AS63949')
('45.79.96.217', '45.79.96.0/20', 'AS63949')
('192.174.2.54', '192.174.2.0/24', 'AS2152')
('45.56.70.126', '45.56.64.0/20', 'AS63949')
('165.27.248.50', '165.27.248.0/24', 'AS18933')
('91.218.230.164', '91.218.230.0/23', 'AS203226')
('216.81.191.240', '216.81.128.0/17', 'AS11320')
('89.219.32.248', '89.219.32.0/22', 'AS48716')
('89.219.32.248', '89.219.32.0/24', 'AS48716')
('183.60.207.155', '183.0.0.0/10', 'AS4134')
('183.60.207.155', '183.60.192.0/20', 'AS134764')
('183.60.207.152', '183.0.0.0/10', 'AS4134')
('183.60.207.152', '183.60.192.0/20', 'AS134764')
('192.81.134.5', '192.81.132.0/22', 'AS63949')
('58.218.208.162', '58.208.0.0/12', 'AS4134')
('89.219.32.245', '89.219.32.0/22', 'AS48716')
('89.219.32.245', '89.219.32.0/24', 'AS48716')
('89.219.32.246', '89.219.32.0/22', 'AS48716')
('89.219.32.246', '89.219.32.0/24', 'AS48716')
('182.161.77.104', '182.161.76.0/22', 'AS131900')
('198.232.124.103', '198.232.124.0/22', 'AS3257')
('198.232.124.103', '198.232.124.0/24', 'AS54104')
('198.232.124.103', '198.232.124.96/27', 'AS54104')
('143.95.39.48', '143.95.32.0/19', 'AS36024')
('46.245.163.42', '46.245.163.0/24', 'AS197143')
('181.215.237.204', '181.215.237.0/24', 'AS19437')
('174.122.198.26', '174.120.0.0/14', 'AS36351')
('96.126.114.56', '96.126.112.0/20', 'AS63949')
